gene_symbol,log2FoldChange,pvalue
Gm14029,-0.01346278,0.99999707
Zfp316,0.020800352,0.99999707
Rasip1,0.034768521,0.99999707
Bora,-0.083262282,0.99999707
C330011M18Rik,0.078868839,0.99999707
Abtb1,-0.354030252,0.010807059
4931428F04Rik,0.043083779,0.99999707
Gm15002,0.020367898,0.99999707
Gm2404,-0.045269151,0.99999707
Luc7l,-0.038134283,0.99999707
Gm8566,-0.132829658,0.757893101
Car2,0.066411089,0.99999707
Rab9b-ps1,0.03785154,0.99999707
Cyp2c55,-0.004971143,0.99999707
Cort,0.02031584,0.99999707
Cela1,0.046704381,0.99999707
Insr,-0.003883096,0.99999707
Cldnd1,-0.025787205,0.99999707
Twf2,-0.013410529,0.99999707
S100a10,-0.109809743,0.99999707
B230312C02Rik,0.015240299,0.99999707
Mir652,0.322868923,0.025351358
Gm11349,-0.022469268,0.99999707
Akna,0.073183977,0.735026034
Gm42728,-0.006965162,0.99999707
Cryab,0.049130852,0.99999707
Gm15326,0.032852994,0.99999707
Ankle1,-0.047099537,0.99999707
Tsen34,0.018693485,0.99999707
Gm37106,0.000804817,0.99999707
Gm37716,-0.128144801,0.753506251
Gm12618,-0.129030395,0.993780443
Arhgap35,0.007162561,0.99999707
Gm43579,-0.031898539,0.99999707
Oxr1,-0.089350567,0.99999707
RP23-377C12.2,-0.111805935,0.99999707
Junb,0.029308165,0.99999707
Stau1,0.064432486,0.99999707
Mypn,0.011432855,0.99999707
Plod3,0.016582454,0.99999707
Diras2,-0.032197495,0.99999707
Gm8330,0.105157476,0.99999707
B230216N24Rik,-0.029783553,0.99999707
Cdkn2aip,0.003159386,0.99999707
Mkrn1-ps1,-0.02406315,0.99999707
Ly6g6f,0.00675024,0.99999707
Hn1,0.065188581,0.99999707
Slc16a10,0.102885629,0.99999707
Gm6240,-0.073043862,0.99999707
Gm44033,0.058922529,0.99999707
Fau-ps2,0.06293984,0.99999707
Gm42743,-0.020850045,0.99999707
Gm14911,0.042415613,0.99999707
Naa10,-0.248104461,0.225520787
Crb2,-0.012483445,0.99999707
Stard4,-0.037532249,0.99999707
Zfp408,0.047867622,0.99999707
Gm27402,0.03083482,0.99999707
Wnk4,0.139061327,0.891851681
Ube2o,-0.102991286,0.830964674
Gm7160,0.02271096,0.99999707
1700112D23Rik,0.011012538,0.99999707
Eed,-0.041782109,0.99999707
Gm38300,0.142130161,0.394131788
Nap1l1,0.061059265,0.99999707
Slc25a3,-0.004216991,0.99999707
1600010M07Rik,0.141665101,0.891851681
Fn3k,-0.073577492,0.99999707
Zfp449,0.003650697,0.99999707
Ighv6-3,0.020505795,0.99999707
Ogfrl1,-0.100896535,0.980699013
Zfp987,0.157861918,0.099438969
Ehd1,0.094539561,0.99999707
Zmym2,-0.135943792,0.944054293
Pde4c,-0.111211242,0.99999707
Gm23084,-0.026835638,0.99999707
Mir26b,0.01403117,0.99999707
Gm43397,0.000845215,0.99999707
Nrbp2,0.012770818,0.99999707
Malt1,-0.077324191,0.931367754
Pla2g12a,-0.064056399,0.99999707
Mir6996,0.080150985,0.99999707
Vps37c,-0.030182877,0.99999707
Gm37534,0.160711151,0.774330842
Rraga,-0.001200891,0.99999707
Micall1,0.030896772,0.99999707
Ggt7,-0.077510178,0.789603864
9430002A10Rik,0.166825188,0.471922136
Gm45399,0.007790871,0.99999707
Gm6065,-0.160641202,0.72739407
Mgat5,-0.008548208,0.99999707
Gm15779,-0.046346909,0.99999707
Uvrag,-0.137130407,0.978857033
2700029L08Rik,0.170540584,0.586009994
Scube1,-0.091396887,0.99999707
Rlim,-0.01852575,0.99999707
Zfp397,0.035502929,0.99999707
Ccdc122,0.026584126,0.99999707
Gm23547,-0.032740382,0.99999707
Adm,-0.04467635,0.99999707
Atxn3,0.000618393,0.99999707
Gbe1,-0.077670761,0.99999707
Stc1,0.087049223,0.99999707
Gpr19,0.045650202,0.99999707
Cdca5,-0.032368449,0.99999707
Parp1,-0.072180329,0.99999707
Shfm1,-0.026784362,0.99999707
Carf,0.092972302,0.99999707
Ltc4s,-0.057851666,0.99999707
Dnajc16,-0.029834428,0.99999707
Selenos,0.003592397,0.99999707
Gm13626,-0.001454234,0.99999707
Spag1,-0.0211473,0.99999707
Adgrf3,0.028552851,0.99999707
Fads2,-0.020039803,0.99999707
Gm4525,0.091629192,0.99999707
Sirt1,-0.052982472,0.99999707
Atoh8,-0.15540625,0.389627958
Stard7,-0.212863313,0.249074928
Gtf2a2,-0.11486388,0.978775879
Prkca,0.030836767,0.99999707
Gm10509,-0.144652878,0.931976539
Rchy1,0.001093484,0.99999707
Trim36,-0.073406356,0.99999707
Gm5815,-0.074927159,0.99999707
Gm43247,-0.018657602,0.99999707
2310001K20Rik,0.077917814,0.99999707
Gm37383,-0.007752183,0.99999707
Peg3,-0.096050256,0.940128803
L3mbtl3,-0.033634643,0.99999707
9330104G04Rik,0.104360982,0.832678241
Avpr1b,0.053856176,0.99999707
Hspa1a,0.071018468,0.99999707
Cacna1d,-0.045600449,0.99999707
Pla2g16,-0.04939057,0.99999707
Gm16096,0.014909708,0.99999707
2410018L13Rik,-0.055272898,0.99999707
Mir6907,0.079748403,0.99999707
Stk25,-0.114257316,0.665929319
Hmgb1-ps1,-0.014706481,0.99999707
Rnf145,-0.009003926,0.99999707
Atf2,-0.003995691,0.99999707
Thra,0.033265942,0.99999707
Llph-ps1,0.017642319,0.99999707
6030460B20Rik,0.013290165,0.99999707
Zfp710,-0.00431032,0.99999707
Gm4735,0.088841085,0.99999707
Zfp654,-0.093081066,0.99999707
Adam11,-0.054966702,0.99999707
Bub1b,0.040117332,0.99999707
Amigo2,-0.113990167,0.930665147
Chordc1,0.003334676,0.99999707
Fancb,0.023936724,0.99999707
Sh3glb1,-0.02551296,0.99999707
Pea15a,-0.016869112,0.99999707
Rab9,-0.042804284,0.99999707
Gm14175,-0.08614018,0.99999707
4933421A08Rik,0.029951431,0.99999707
Gm26792,-0.109851314,0.99999707
Gm15454,0.008629091,0.99999707
Mmp11,0.060342552,0.99999707
Tnni3,-0.078182596,0.99999707
Itpr2,0.002986019,0.99999707
1700030C10Rik,-0.122575763,0.99999707
P4ha1,-0.026518263,0.99999707
Ogfod2,-0.041073241,0.99999707
Cd55b,0.034582918,0.99999707
Gm10616,0.085693343,0.99999707
Ighv12-2,-0.107349911,0.99999707
Gm38104,-0.005383446,0.99999707
Gna11,0.000549157,0.99999707
BC029722,-0.067354211,0.99999707
Gm17911,-0.025134422,0.99999707
Acot1,-0.070781508,0.99999707
4833413G10Rik,0.026127124,0.99999707
Dsp,0.052595893,0.99999707
Igkv4-57-1,0.0385357,0.99999707
C430049E01Rik,0.202696911,0.494748752
Wdr36,0.09854046,0.99999707
Brk1,-0.080151475,0.99999707
Rtkn,0.06782161,0.99999707
Gjd3,0.020021637,0.99999707
AI413582,-0.101652796,0.99999707
Vasp,0.080353982,0.99999707
Fxr1,-0.132792714,0.951901751
Mtpap,0.033663531,0.99999707
Pirb,-0.077574626,0.99999707
Gm22314,0.023800783,0.99999707
Gm12522,0.019727494,0.99999707
Gtf2h5,0.00107387,0.99999707
Gm17971,-0.000636948,0.99999707
Pik3c2b,-0.020474997,0.99999707
Gm12123,0.124730743,0.99999707
RP23-271F18.2,-0.048116841,0.99999707
Gm8741,0.026072553,0.99999707
Pcsk7,-0.003608388,0.99999707
Glb1l,-0.00926904,0.99999707
Gm6012,0.057987244,0.99999707
Hmgn2l6,0.055562816,0.99999707
Gm43773,0.034939823,0.99999707
Pak2,0.041634086,0.99999707
Cox8a,0.022764777,0.99999707
Zmynd12,0.040836254,0.99999707
Clk3,0.023298321,0.99999707
Pde10a,-0.017069345,0.99999707
Gm22767,-0.022287694,0.99999707
Gm7709,-0.075084562,0.99999707
Gm4654,0.006938003,0.99999707
Exoc6b,0.06832502,0.99999707
Shisa7,0.025185457,0.99999707
Ccnd2,0.018092107,0.99999707
4921507P07Rik,0.090168236,0.99999707
Gm12634,-0.075536984,0.99999707
Rpl36,0.023915791,0.99999707
Cd300lf,-0.017125139,0.99999707
Gm43848,0.015143525,0.99999707
Gm14176,-0.005332018,0.99999707
Gm10131,-0.009427634,0.99999707
Gm43766,-0.007493413,0.99999707
Prr36,-0.004843758,0.99999707
Dync1li1,0.202915631,0.354223472
Gm9341,-0.222165646,0.17122439
Ccdc50-ps,-0.076642116,0.99999707
Mmp19,-0.149460089,0.898266168
Ldlr,0.004949763,0.99999707
Zfp647,0.085387973,0.99999707
Gucy1b3,0.018601991,0.99999707
Gm20559,0.014185071,0.99999707
Atg101,-0.019480588,0.99999707
Slc12a4,-0.078944665,0.99999707
Kbtbd12,0.061695734,0.99999707
Rnf113a1,0.101915533,0.99999707
Trim30d,0.105456104,0.99999707
Intu,-0.011432748,0.99999707
Cycs-ps2,0.177413686,0.704449472
Insl3,-0.030399487,0.99999707
Atxn1l,-0.075382567,0.99999707
Stim2,0.067525351,0.99999707
RP23-402F24.5,-0.0000019,0.99999707
Ighv14-4,-0.042458665,0.99999707
Lst1,-0.023806278,0.99999707
Alkbh7,0.025535764,0.99999707
Lipa,0.000981763,0.99999707
Rubcnl,0.292866044,0.073470116
Ramp3,-0.022308188,0.99999707
Mcam,-0.02702565,0.99999707
Gm13292,-0.090573733,0.99999707
2310001K24Rik,-0.000436782,0.99999707
Slc35d2,0.07175129,0.99999707
Ly6a,0.032336964,0.99999707
Gm15696,-0.022797807,0.99999707
Cct2,-0.151296645,0.657082297
Man2b2,-0.000427254,0.99999707
Apol10b,-0.019414824,0.99999707
Gm9619,-0.042372542,0.99999707
Col5a2,-0.020222811,0.99999707
Fsd2,0.050028892,0.99999707
Sec22a,0.171940746,0.660251746
Gm5777,-0.019281425,0.99999707
6820402A03Rik,-0.055142508,0.99999707
Lasp1,-0.014301466,0.99999707
Ddx19b,-0.173876217,0.5602855
Gm42646,0.113512228,0.945964135
Ift22,0.031708071,0.99999707
Zfr2,-0.018472744,0.99999707
Krt87,-0.023354886,0.99999707
Fam221a,-0.024594357,0.99999707
Gm37125,-0.035633443,0.99999707
Clspn,0.01629757,0.99999707
Derl3,-0.002190356,0.99999707
Tmppe,-0.040869417,0.99999707
Ilvbl,0.079272558,0.99999707
Gm16386,-0.047072346,0.99999707
Pop1,-0.356910257,0.000435547
Eef1d,-0.202324113,0.514565275
AA413626,0.036850714,0.99999707
Ubl7,0.004495293,0.99999707
Pigt,0.007939187,0.99999707
Prmt1,-0.123983222,0.466818899
Creld1,0.021917559,0.99999707
Rcor3,0.00219944,0.99999707
Zcchc2,-0.013984232,0.99999707
Gm15388,-0.040625911,0.99999707
Eif3c,-0.016629448,0.99999707
Thsd1,-0.004323701,0.99999707
Ticam2,-0.017301921,0.99999707
Rbm6-ps1,-0.021283544,0.99999707
Gm16534,0.029166843,0.99999707
Gm8813,-0.048547091,0.99999707
Sdha,0.081594136,0.99999707
Ankrd13d,-0.066952526,0.884629255
Rars,-0.111817358,0.916760808
Gm5687,-0.026050303,0.99999707
Gm15526,-0.003526199,0.99999707
Lgalsl,0.002909871,0.99999707
Cldn12,-0.023381405,0.99999707
Atp9b,-0.046499142,0.99999707
Gm4996,-0.07665333,0.99999707
Zfp760,0.171953074,0.569217919
Cpne3,0.039742872,0.99999707
Smarcd1,0.354026492,0.006760846
Gm14491,-0.038307585,0.99999707
Spns2,0.02107829,0.99999707
Crat,0.007557183,0.99999707
Smurf2,-0.103110528,0.767603323
Gm12268,0.012110817,0.99999707
Srf,0.050488701,0.99999707
Psmb2,0.062934462,0.99999707
Gm12020,0.08195703,0.99999707
Rps23,-0.010153122,0.99999707
Fubp1,-0.061943305,0.99999707
Ipo4,0.004134514,0.99999707
Gm26521,0.030174108,0.99999707
Nav2,-0.00741304,0.99999707
Fnbp1,-0.078146195,0.99999707
Sumo3,-0.066740944,0.99999707
Zfp97,0.083137585,0.868733309
Zfp933,0.087396958,0.993161117
Sec16b,-0.046137203,0.99999707
Megf6,0.041813521,0.99999707
Tmem120b,0.005190673,0.99999707
RP24-295B16.1,0.012928374,0.99999707
Mypopos,-0.060946025,0.99999707
Mvb12b,-0.060611691,0.99999707
Sox5os3,-0.074447307,0.99999707
Gm44366,-0.047792968,0.99999707
Mtl5,0.035614042,0.99999707
Mtmr3,-0.035486543,0.99999707
Erc1,-0.052668646,0.99999707
Gm26621,-0.002638938,0.99999707
Slc29a1,-0.079419359,0.99999707
Asf1a,0.032474792,0.99999707
Ube2z,0.087416059,0.99999707
Gm128,-0.042172754,0.99999707
Ighv1-50,0.040937451,0.99999707
A730017L22Rik,-0.006585638,0.99999707
Tigd5,0.036431242,0.99999707
Lmln,0.026420442,0.99999707
Snrnp200,-0.007542933,0.99999707
Gm5464,0.069848684,0.99999707
Synpo,-0.015876415,0.99999707
Trpm4,-0.012567027,0.99999707
Stk24,-0.048924588,0.99999707
E530011L22Rik,0.024145297,0.99999707
Ndufv1,-0.021748621,0.99999707
Gm43721,-0.024844178,0.99999707
Srpk2,-0.055780414,0.99999707
Cul5,0.009074495,0.99999707
Pnmal1,0.002174033,0.99999707
Gm11759,-0.024386076,0.99999707
Gm45403,0.046762284,0.99999707
Usb1,0.064857971,0.99999707
Nmnat3,0.018047688,0.99999707
Ippk,-0.039820275,0.99999707
Pcdhga3,-0.176552752,0.63091191
Gm26414,0.070912266,0.99999707
Gbp4,-0.006657041,0.99999707
Cemip,0.210958883,0.383424222
Enpp4,-0.02198959,0.99999707
Akap11,-0.075107634,0.99999707
Gm5540,0.151625649,0.443923504
AI839979,0.060130731,0.99999707
Ppp1r7,-0.167274476,0.728700775
9130208D14Rik,-0.121792905,0.99999707
Hist1h2bb,-0.135090567,0.713456863
Adamts10,0.002897088,0.99999707
Mir6910,0.40869706,0.000985378
Gm15743,-0.131245004,0.778411773
Gm38224,-0.030089996,0.99999707
4931406P16Rik,0.07595228,0.99999707
Gm13333,0.007291256,0.99999707
Snord17,0.087919703,0.99999707
Gm5809,0.066949595,0.99999707
Gm28050,-0.098730972,0.911724341
Xylt2,0.076550815,0.99999707
Ciz1,-0.036977481,0.99999707
Zfp518a,-0.061659257,0.99999707
Gm15910,-0.065233037,0.99999707
Igkv10-96,-0.012429949,0.99999707
Scarb2,0.170598303,0.195317029
Gm12458,0.042042948,0.99999707
Ltv1,0.075270105,0.99999707
Gm43145,0.12357964,0.798634212
Mcts2,0.105377792,0.99999707
Gm44126,-0.195554455,0.168956864
Klhl21,0.125446114,0.99999707
Ubxn2b,0.049422843,0.99999707
Cd33,0.007051245,0.99999707
Trmt6,-0.034291062,0.99999707
Npffr1,-0.014319882,0.99999707
Lrp5,0.087538854,0.99999707
Gm30238,0.026546452,0.99999707
Txnrd2,-0.169565786,0.755303764
Tpt1-ps3,0.049021961,0.99999707
E230032D23Rik,-0.04509196,0.99999707
Gm2383,-0.006619414,0.99999707
Tmem38b,-0.190776079,0.244945549
Insig2,-0.033615462,0.99999707
Clip1,0.077015115,0.99999707
Gm7393,-0.112920944,0.746592382
Gm45555,0.00553337,0.99999707
Gpr25,-0.047828921,0.99999707
Gm28188,-0.183483994,0.169750544
Tpt1-ps1,-0.050673956,0.99999707
5330406M23Rik,-0.082416482,0.99999707
Gm45483,-0.023849621,0.99999707
Srm,-0.02138446,0.99999707
Gm16069,-0.153583375,0.868733309
Ifnlr1,0.025912302,0.99999707
Nr2c2,-0.094698132,0.99999707
Rala,-0.147711912,0.891851681
Rpl13-ps3,-0.040005714,0.99999707
Iglv2,0.072213752,0.99999707
Sbk2,0.064600357,0.99999707
Phlda3,0.030829876,0.99999707
Extl3,-0.163204632,0.790337884
Gm11235,-0.038956724,0.99999707
Mmp10,0.135033907,0.732341158
Gm17136,0.020826369,0.99999707
Gpr156,-0.081552116,0.99999707
Tcea2,-0.011372237,0.99999707
Gm11263,-0.244337269,0.135935635
Ccdc116,-0.121424586,0.973780391
E130317F20Rik,0.02872993,0.99999707
Zcchc10,0.002245046,0.99999707
Syap1,-0.025067625,0.99999707
Nfkb1,0.02823917,0.99999707
Gm4819,-0.090926625,0.99999707
Oma1,0.03296171,0.99999707
Mterf4,0.103051142,0.952584894
Fcgr3,-0.03896062,0.99999707
Slc33a1,0.060284179,0.99999707
Gm16094,0.094532344,0.99999707
Ctsk,-0.062678898,0.99999707
D930020B18Rik,-0.063422556,0.99999707
Gm7327,-0.057441959,0.99999707
Gm30023,0.030446639,0.99999707
Gm3933,-0.072529513,0.99999707
Gm8870,-0.007283649,0.99999707
Klhl23,0.035289853,0.99999707
C030017D09Rik,-0.015646792,0.99999707
Gm11405,0.036329469,0.99999707
Gm6987,-0.041395677,0.99999707
Zfa-ps,0.010247216,0.99999707
Gm9522,0.065111374,0.99999707
Fam103a1,0.119861096,0.99999707
Gm10704,0.03399614,0.99999707
Gm10605,0.024405611,0.99999707
Gm18800,-0.008599698,0.99999707
Mir8102,0.075107029,0.99999707
Ccdc190,0.021505273,0.99999707
Fbxl20,-0.087953439,0.99999707
Gm24144,-0.112017456,0.99999707
Lrrc1,-0.194134816,0.522596793
Gm44017,-0.035922976,0.99999707
Prodh,-0.003616535,0.99999707
Mmp14,-0.181928839,0.615558873
Gm6560,0.009611945,0.99999707
Mylk3,0.042944023,0.99999707
Gm5682,-0.010322605,0.99999707
Sema4g,0.013544545,0.99999707
Gm42543,-0.020664477,0.99999707
Slc38a11,-0.018557784,0.99999707
Fbxl12os,-0.091656077,0.99999707
Mir7023,-0.264151837,0.059039069
Rpl21-ps6,-0.00530475,0.99999707
Mcee,0.034074138,0.99999707
Gm12109,0.038911233,0.99999707
Gm24608,-0.014376877,0.99999707
Sin3a,-0.203965209,0.097269665
Zfp141,-0.032330322,0.99999707
Gm9835,0.007046237,0.99999707
Gm17606,-0.102710214,0.99999707
Gm5392,0.095565722,0.99999707
Fgf18,-0.212438866,0.01603047
Ogdhl,0.057688529,0.99999707
Itpa,0.049092861,0.99999707
Csf2rb2,-0.131959539,0.973780391
Ubac2,-0.039084052,0.99999707
Col8a2,-0.027207405,0.99999707
Nudt7,0.230821975,0.237225022
Acad8,0.077634628,0.99999707
Fbrs,0.019727867,0.99999707
Fbxo48,0.0071302,0.99999707
Etfa,0.056950713,0.99999707
Exo5,-0.019081762,0.99999707
Prkar1b,-0.086754809,0.99999707
Ylpm1,-0.052583206,0.99999707
Gm13588,-0.005100057,0.99999707
Wdr48,-0.14430168,0.798634212
Skiv2l-ps1,0.041079083,0.99999707
Gm16702,0.038263103,0.99999707
Grsf1,-0.095382662,0.640254836
Tnpo2,0.023655732,0.99999707
Trim8,-0.049171155,0.99999707
Gm17040,0.02584644,0.99999707
Hadha,0.058134042,0.99999707
1700065D16Rik,-0.070152984,0.99999707
Rps12-ps24,0.066600409,0.977784437
Gm13226,-0.036709216,0.99999707
Ttc41,0.034142686,0.99999707
RP23-392I13.13,0.027917902,0.99999707
Acat2,-0.082471777,0.99999707
Irf3,0.176985924,0.710187661
Gm15207,-0.034379539,0.99999707
Snora78,0.13625118,0.552069044
RP23-238C13.2,-0.015246202,0.99999707
Zdhhc18,0.03346372,0.99999707
Gm15927,-0.014886555,0.99999707
Gm44254,0.067756101,0.99999707
Prkab1,-0.190054868,0.4750706
Tmed8,0.002555954,0.99999707
Ash1l,-0.030729041,0.99999707
Nt5e,0.042860133,0.99999707
Gm12816,-0.092684882,0.99999707
Gm10369,-0.055626146,0.99999707
Atp1a1,0.031865273,0.99999707
AI662270,0.03065145,0.99999707
RP23-131H17.1,-0.376059507,0.004762555
Fam71e1,0.73936515,3.94E-13
Zscan29,0.014828285,0.99999707
Gm38109,0.248883837,0.197777041
Tulp4,-0.153562238,0.845283201
Sdccag8,0.069751092,0.99999707
Lefty1,0.004070585,0.99999707
Ube2r2,0.092962396,0.99999707
Mrps18c,-0.088230074,0.99999707
Fam107b,0.008727839,0.99999707
Ccdc170,-0.137755178,0.973780391
Dock6,0.008205036,0.99999707
Gm8824,0.048741222,0.99999707
Paqr5,-0.05919791,0.99999707
Rpl30-ps6,-0.003539655,0.99999707
Helq,0.083775013,0.99999707
Gm17979,-0.052813727,0.99999707
Rmdn2,-0.044822437,0.99999707
Ccdc134,-0.020102766,0.99999707
Npm3,-0.171115875,0.609231393
Pds5b,0.03809383,0.99999707
Abi1,-0.041679115,0.99999707
Mrc2,0.05538621,0.99999707
Cga,0.07179498,0.99999707
Slc35e2,-0.048152717,0.99999707
Fam110b,-0.086393926,0.99999707
Kif20b,-0.091285559,0.99999707
Bag4,-0.161231731,0.494748752
Pcp4l1,-0.030037613,0.99999707
Arnt,0.115420421,0.99999707
Itgb2l,0.037725969,0.99999707
Gm15495,-0.08804495,0.99999707
RP23-114G13.1,0.124330182,0.938178987
Zscan22,0.082169813,0.99999707
Flad1,0.018409851,0.99999707
Rsad2,-0.016918682,0.99999707
Wdfy3,-0.05703085,0.99999707
Zdbf2,0.033134874,0.99999707
Rpl23a-ps3,-0.007908007,0.99999707
4833412K13Rik,0.004946319,0.99999707
Utrn,0.010858552,0.99999707
Gm44045,-0.078643205,0.99999707
RP23-395M5.6,0.082757677,0.99999707
Rapgef5,-0.019282144,0.99999707
RP24-120F8.1,0.004757277,0.99999707
Prom1,-0.065579036,0.99999707
Slco4c1,-0.06939216,0.99999707
Fam118b,-0.092376046,0.99999707
Rps29,-0.017368597,0.99999707
Il12a,-0.01293281,0.99999707
Gm12586,0.068051966,0.99999707
Gm37349,-0.062111481,0.99999707
Gm37109,0.004817725,0.99999707
Nfrkb,0.006193671,0.99999707
Senp8,0.005281276,0.99999707
Otud7b,-0.040903297,0.99999707
Cops2,0.04251891,0.99999707
Arf1,0.01888642,0.99999707
Plcd1,0.045855721,0.99999707
Trim5,-0.083243639,0.660251746
Gm42997,-0.004244831,0.99999707
Stmn4,-0.031110911,0.99999707
Tmed4,0.013003754,0.99999707
Traf3ip2,0.010872677,0.99999707
Alyref,0.132213655,0.760177202
Fkbp4,0.065128436,0.99999707
Adgrf4,-0.048933612,0.99999707
Sae1,-0.023033698,0.99999707
Klhdc3,0.142380773,0.374122784
Mastl,0.021716423,0.99999707
9130409I23Rik,-0.130271283,0.888867122
Gm12969,0.02154763,0.99999707
Gm19569,0.075392014,0.99999707
Gm37447,-0.050629234,0.99999707
Eln,-0.01285822,0.99999707
Gm2076,0.039810125,0.99999707
Astl,-0.06069034,0.99999707
Fat3,-0.079933569,0.99999707
Metap2,0.256251652,0.186877644
Phlda2,0.057227459,0.99999707
Gm12990,-0.088249207,0.99999707
9430015G10Rik,-0.100010456,0.841492314
Snta1,0.079848869,0.99999707
Cdc42se2,-0.02819707,0.99999707
Txlna,-0.030508048,0.99999707
Ccser1,-0.116205237,0.980699013
mt-Tn,0.09695822,0.99999707
Fchsd2,-0.094436437,0.99999707
Zfp606,-0.008884038,0.99999707
Sos2,0.056021008,0.99999707
Hist1h3a,0.14226317,0.894027085
Gm10284,-0.07494279,0.99999707
Arl5a,-0.083107516,0.99999707
Gm37486,-0.063987821,0.99999707
Palm,-0.026624139,0.99999707
Gxylt1,0.029947852,0.99999707
Slc36a1,-0.15068322,0.522234412
Rnd3,0.05803618,0.99999707
Bin3,0.291240236,0.079389854
Gm7860,0.036435289,0.99999707
Pkp2,-0.033316531,0.99999707
Lbp,0.091317973,0.99999707
Dnajc1,0.052900434,0.99999707
Rps11,-0.064813675,0.99999707
Gm15530,-0.011196349,0.99999707
Gm12266,0.076483232,0.900884367
Gpx2-ps1,-0.045061979,0.99999707
Tmem229b-ps,-0.102255922,0.973780391
Zkscan1,-0.014738022,0.99999707
Ssh2,-0.124199939,0.99999707
Gm45051,-0.099748058,0.99999707
Nlrx1,0.044415972,0.99999707
Sdf2,0.189064758,0.3678033
Abcc4,0.076192462,0.99999707
Gm43481,-0.025230308,0.99999707
Rps19-ps12,-0.049582714,0.99999707
Gm38379,-0.032019126,0.99999707
H2-DMa,0.006069317,0.99999707
Gm37294,-0.075685371,0.99999707
Zfp871,0.007225302,0.99999707
Amd-ps4,0.06444611,0.99999707
Gm5846,0.042308882,0.99999707
Gm37298,0.02342682,0.99999707
Mir23a,-0.054787559,0.890765451
AW047730,-0.012808831,0.99999707
Csad,0.052916147,0.99999707
Cct3-ps1,0.002101139,0.99999707
Tcea1,-0.039738859,0.99999707
Hmgcll1,0.078099205,0.99999707
Arhgap20,0.039279767,0.99999707
Gm20522,0.059278257,0.99999707
Crebzf,-0.018609532,0.99999707
44988,-0.080445833,0.99999707
Gm27018,0.004764957,0.99999707
Lrrn4cl,-0.045799378,0.99999707
Smap1,0.03700153,0.99999707
Akap17b,-0.076250017,0.99999707
Reep4,0.051845588,0.99999707
Gpatch1,0.033966787,0.99999707
Gm37786,-0.129865328,0.788455413
Zmynd11,0.032856554,0.99999707
Cacybp,-0.203261707,0.508026832
Gm4785,0.021162906,0.99999707
Gm43039,-0.069556119,0.99999707
Bcl10,-0.040772239,0.99999707
Pars2,0.091301357,0.99999707
Tmcc2,0.018005231,0.99999707
Timm8b,0.215060657,0.085773532
Rpl5-ps1,-0.052878418,0.99999707
Cd200,0.001057585,0.99999707
Gm9951,-0.041774239,0.99999707
Ddx3y,-0.017532472,0.99999707
Gm6322,-0.101825294,0.973780391
Dync2h1,0.096202939,0.99999707
Esam,-0.037791002,0.99999707
Lgmn,-0.060819728,0.99999707
Kdsr,-0.006595365,0.99999707
Mir8100,0.003697421,0.99999707
Gm20485,-0.041256681,0.99999707
Mpeg1,0.161245862,0.299730183
Tst,-0.112140436,0.99999707
Xpnpep1,-0.079872533,0.99999707
AU040320,-0.01333598,0.99999707
Col12a1,-0.060386488,0.99999707
Trim40,-0.021325237,0.99999707
Rrp15,-0.046184642,0.99999707
Cryz,0.142213132,0.811250806
Trmt1,-0.068450267,0.99999707
Qpctl,0.036057169,0.99999707
Nedd8,0.133621993,0.648668044
Bach2os,0.060661266,0.99999707
Lhx9,0.010437726,0.99999707
Clcn4,-0.088553422,0.99999707
Ang,-0.076893222,0.99999707
Gm15989,-0.032922679,0.99999707
Snord69,-0.081929989,0.99999707
Il5,0.154023505,0.832678241
Hmgb2,-0.009247547,0.99999707
Gm17203,-0.085649969,0.99999707
RP23-396N20.1,0.018678293,0.99999707
Gm5276,-0.095737372,0.99999707
Rasl10b,0.090553112,0.99999707
Amfr,0.001183426,0.99999707
Pllp,-0.012038249,0.99999707
Tmem258,-0.116855273,0.73724682
Hk2,-0.031440607,0.99999707
B3gat3,-0.111878834,0.99999707
Pibf1,-0.093357122,0.857036559
Gm4760,0.00940147,0.99999707
Tmem266,-0.123452133,0.99999707
Gm18709,-0.042428583,0.99999707
Arhgap19,0.028620274,0.99999707
Imp3,-0.046986639,0.99999707
Ermap,-0.058407156,0.99999707
Gm7984,-0.029601497,0.99999707
Gm9353,0.02773847,0.99999707
Cpsf2,0.013855493,0.99999707
Stat3,-0.108017175,0.99999707
Ctse,-0.140597222,0.914623292
Cyp4x1,0.019209512,0.99999707
